title,description,published,link,media,text,topic
"오세훈, 13일 대선 출마 선언…“‘약자동행’ 상징 장소에서”",오세훈 서울시장 13 21 대통령 선거 출마 선언 ㄴ다 시장 따르 시장 대선 출마 다오 시장 출마 선언 장소 오세훈 시장 서울시정 가장 중심축 형성 약자 동행 정책 대한민국 정책 나가 상징 라고 밝히 시장 선거 위하 이날 김병민 정무 부시장 이종현 민생 소통 특보 박찬구 정무 특보 이지현 전략 특보 비롯하 서울시 정무직 사임서 제출 정무 부시장 사임 이후 캠프 대변인 예정 시장 국민의힘 당사 건너편 맨하탄 21 빌딩 캠프 마련 서울뉴시스,"Wed, 09 Apr 2025 13:52:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131378846/1,동아닷컴,"오세훈, 13일 대선 출마 선언…“‘약자동행’ 상징 장소에서” 오세훈 서울시장 13 21 대통령 선거 출마 선언 ㄴ다 시장 따르 시장 대선 출마 다오 시장 출마 선언 장소 오세훈 시장 서울시정 가장 중심축 형성 약자 동행 정책 대한민국 정책 나가 상징 라고 밝히 시장 선거 위하 이날 김병민 정무 부시장 이종현 민생 소통 특보 박찬구 정무 특보 이지현 전략 특보 비롯하 서울시 정무직 사임서 제출 정무 부시장 사임 이후 캠프 대변인 예정 시장 국민의힘 당사 건너편 맨하탄 21 빌딩 캠프 마련 서울뉴시스",-1
"유정복, 대선 출마 선언…“국민 대통합의 길 열겠다”",국민 소속 유정복 인천시장 제대로 국민 통합 다며 21 대통령 선거 출마 선언 시장 이날 오후 국회 소통관 21 대선 출마 기자 회견 국민 세력 다며 밝히 시장 지나 수개월 내전 가깝 정치 대립 혼란 다며 국민 보호 민생 보살피 어야 정치 국민 진영 대립 부추기 다며 이제 정치판 뒤집 어야 ㄴ다 통합 정치 새롭 시작 ㄴ다고 대한민국 바꾸 진짜 개헌 대통령 다며 과도 중앙 권력 분산 합리 조정 위하 중대 선거구 양원 통령 실시 자는 개헌안 이미 발표 다고 설명 국가 구조 과감히 바꾸 개혁 대통령 다며 지금 시대 기획 재정부 행정 안전부 해체 수준 개혁 미래세,"Wed, 09 Apr 2025 13:45:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131378778/1,동아닷컴,"유정복, 대선 출마 선언…“국민 대통합의 길 열겠다” 국민 소속 유정복 인천시장 제대로 국민 통합 다며 21 대통령 선거 출마 선언 시장 이날 오후 국회 소통관 21 대선 출마 기자 회견 국민 세력 다며 밝히 시장 지나 수개월 내전 가깝 정치 대립 혼란 다며 국민 보호 민생 보살피 어야 정치 국민 진영 대립 부추기 다며 이제 정치판 뒤집 어야 ㄴ다 통합 정치 새롭 시작 ㄴ다고 대한민국 바꾸 진짜 개헌 대통령 다며 과도 중앙 권력 분산 합리 조정 위하 중대 선거구 양원 통령 실시 자는 개헌안 이미 발표 다고 설명 국가 구조 과감히 바꾸 개혁 대통령 다며 지금 시대 기획 재정부 행정 안전부 해체 수준 개혁 미래세",-1
"홍준표, ‘제7공화국 선진대국 시대를 연다’ 출간…국가비전·국정철학 담아",14 대선 출마 선언 예고 홍준표 대구시장 30 정치 여정 국정 철학 대한민국 미래 100 위하 국가 비전 집약 공화국 선진 대국 시대 ㄴ다 출간 대선 후보 로서 국가 설계서 내놓 시장 지나 30 정치 역정 모든 경험 지혜 엄숙하 겸허 자세 국민 주어지 ㄴ다고 밝히 다이 공화국 개헌 일정 국정 부문 개혁 과제 담기 시장 87 체제 규정 공화국 선진 대국 Great Korea 공화국 어야 ㄴ다고 주장 선진 대국 정치 경제 사회 문화 국민 의식 부족 없이 골고루 발전 선진 국가 의미 ㄴ다는 설명 시장 국민 통합 One Korea 바탕 강력 리더십 국익 실용주의 잘살 나라 행복 국민 강하 안전 국가 만들 다는 구상 위하 개헌안,"Wed, 09 Apr 2025 11:14:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131377506/1,동아닷컴,"홍준표, ‘제7공화국 선진대국 시대를 연다’ 출간…국가비전·국정철학 담아 14 대선 출마 선언 예고 홍준표 대구시장 30 정치 여정 국정 철학 대한민국 미래 100 위하 국가 비전 집약 공화국 선진 대국 시대 ㄴ다 출간 대선 후보 로서 국가 설계서 내놓 시장 지나 30 정치 역정 모든 경험 지혜 엄숙하 겸허 자세 국민 주어지 ㄴ다고 밝히 다이 공화국 개헌 일정 국정 부문 개혁 과제 담기 시장 87 체제 규정 공화국 선진 대국 Great Korea 공화국 어야 ㄴ다고 주장 선진 대국 정치 경제 사회 문화 국민 의식 부족 없이 골고루 발전 선진 국가 의미 ㄴ다는 설명 시장 국민 통합 One Korea 바탕 강력 리더십 국익 실용주의 잘살 나라 행복 국민 강하 안전 국가 만들 다는 구상 위하 개헌안",-1
홍준표 “모병제 대폭 확대…군 가산점도 부활해야”,21 대통령 선거 출마 공식 홍준표 대구시장 모병 대폭 확대 남녀 전문 병사 대폭 증원 징병 부담 줄이 군가 산점 제도 부활 시키 어야 ㄴ다고 주장 시장 페이스북 통하 모병 근간 밖에 라며 국방 안보 공약 발표 사병 복리 초점 현대 이제 장비 현대 기간 복지 증진 전투력 강화 초점 개혁 추진 라고 해병대 특전사 통합 해병 특수군 만들 북한 특수 군단 대응 ㄴ다며 국군 우주 사령부 창설 압도 전자전 우위 체제 확립 대북 억지력 강화 ㄴ다고 시장 기존 육해공 체제 해병 특수군 국군 우주 사령부 창설 체제 국방력 강화 ㄴ다며 현대전 사병 사병 국방력 좌우 ㄴ다고 강조 시장 이미 2010 12 한나라당 최고 위원,"Wed, 09 Apr 2025 09:38:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131377281/2,동아닷컴,홍준표 “모병제 대폭 확대…군 가산점도 부활해야” 21 대통령 선거 출마 공식 홍준표 대구시장 모병 대폭 확대 남녀 전문 병사 대폭 증원 징병 부담 줄이 군가 산점 제도 부활 시키 어야 ㄴ다고 주장 시장 페이스북 통하 모병 근간 밖에 라며 국방 안보 공약 발표 사병 복리 초점 현대 이제 장비 현대 기간 복지 증진 전투력 강화 초점 개혁 추진 라고 해병대 특전사 통합 해병 특수군 만들 북한 특수 군단 대응 ㄴ다며 국군 우주 사령부 창설 압도 전자전 우위 체제 확립 대북 억지력 강화 ㄴ다고 시장 기존 육해공 체제 해병 특수군 국군 우주 사령부 창설 체제 국방력 강화 ㄴ다며 현대전 사병 사병 국방력 좌우 ㄴ다고 강조 시장 이미 2010 12 한나라당 최고 위원,-1
김여정 “한미일 ‘완전한 비핵화’는 망상…가장 적대적 행위”,김정은 북한 국무 위원장 여동생 김여정 노동당 중앙 위원회 부부장 한미일 외교 장관 최근 회담 북한 완전 추진 확인 대하 실현 가능 망상 라며 가장 적대 행위 라고 비판 부부장 전날 미일한 시대착오 집념 국가 지위 영향 미치 다는 제목 담화문 통하 밝히 다고 조선중앙통신 보도 부부장 지나 나토 외무 장관 회의 참석 계기 한미일 외교 장관 북한 의지 천명 대하 실현 가능 망상 불과 다는 결코 모르 으면서 전전긍긍 구호 합창 으면 처지 미일한 불안 초조 심리 라며 아직 실패 완전 다니 정치 판별 수준 정도 시대 몰상식 ㄴ가 스스로 세상 드러내 보이 이나 다고 전체 조선 인민 총의 따르 국가,"Wed, 09 Apr 2025 07:51:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131376683/1,동아닷컴,김여정 “한미일 ‘완전한 비핵화’는 망상…가장 적대적 행위” 김정은 북한 국무 위원장 여동생 김여정 노동당 중앙 위원회 부부장 한미일 외교 장관 최근 회담 북한 완전 추진 확인 대하 실현 가능 망상 라며 가장 적대 행위 라고 비판 부부장 전날 미일한 시대착오 집념 국가 지위 영향 미치 다는 제목 담화문 통하 밝히 다고 조선중앙통신 보도 부부장 지나 나토 외무 장관 회의 참석 계기 한미일 외교 장관 북한 의지 천명 대하 실현 가능 망상 불과 다는 결코 모르 으면서 전전긍긍 구호 합창 으면 처지 미일한 불안 초조 심리 라며 아직 실패 완전 다니 정치 판별 수준 정도 시대 몰상식 ㄴ가 스스로 세상 드러내 보이 이나 다고 전체 조선 인민 총의 따르 국가,-1
"이재명, 10일 영상으로 대선 출마 선언…모레 국회서 비전 발표",더불어민주당 이재명 대표 10 영상 메시지 통하 대선 출마 공식 선언 ㄴ다 대표 관계자 국회 기자 만나 내일 오전 10 이재명 후보 출마 선언 영상 메시지 공개 ㄴ다고 밝히 영상 대선 출마 대표 의지 각오 담기 ㄴ다 10 분량 영상 넷플릭스 다큐멘터리 비슷하 느낌,"Wed,9 Apr 2025 19:47:41 +0900",https://www.segye.com/newsView/20250409519247,세계일보,"이재명, 10일 영상으로 대선 출마 선언…모레 국회서 비전 발표 더불어민주당 이재명 대표 10 영상 메시지 통하 대선 출마 공식 선언 ㄴ다 대표 관계자 국회 기자 만나 내일 오전 10 이재명 후보 출마 선언 영상 메시지 공개 ㄴ다고 밝히 영상 대선 출마 대표 의지 각오 담기 ㄴ다 10 분량 영상 넷플릭스 다큐멘터리 비슷하 느낌",-1
"이재명, 10일 영상메시지 출마 선언…모레 비전·캠프 인선 발표",더불어민주당 대표직 물러나 이재명 대표 10 영상 메시지 형태 대선 출마 선언 ㄴ다 대표 권혁기 정무 기획실장 국회 기자 만나 대선 나서 각오 의지 10 분량 출마 선언 영상 메시지 제작 내일 오전 10 공개 라고 실장 윤석열 대통령 파면 이후,"Wed,9 Apr 2025 18:19:05 +0900",https://www.segye.com/newsView/20250409518230,세계일보,"이재명, 10일 영상메시지 출마 선언…모레 비전·캠프 인선 발표 더불어민주당 대표직 물러나 이재명 대표 10 영상 메시지 형태 대선 출마 선언 ㄴ다 대표 권혁기 정무 기획실장 국회 기자 만나 대선 나서 각오 의지 10 분량 출마 선언 영상 메시지 제작 내일 오전 10 공개 라고 실장 윤석열 대통령 파면 이후",-1
"오세훈, 휴가 내고 대선 출마… “시민에 대한 도리” [오늘, 특별시]",오세훈 서울시장 21 대통령 선거 출마 공식 시장 당내 경선 기간 시장 유지 대권 도전 방침 시장 오후 청년 취업사관학교 도봉 캠퍼스 간담회 기자 만나 경선 마무리 시장 유지 도리 라는 판단 다며 대표 후보 선정 어야 대선 본선 진출 그런,"Wed,9 Apr 2025 16:50:44 +0900",https://www.segye.com/newsView/20250409516464,세계일보,"오세훈, 휴가 내고 대선 출마… “시민에 대한 도리” [오늘, 특별시] 오세훈 서울시장 21 대통령 선거 출마 공식 시장 당내 경선 기간 시장 유지 대권 도전 방침 시장 오후 청년 취업사관학교 도봉 캠퍼스 간담회 기자 만나 경선 마무리 시장 유지 도리 라는 판단 다며 대표 후보 선정 어야 대선 본선 진출 그런",-1
"이재명, 차기 대통령 적합 30%·부적합 37%…모두 1위[엠브레인퍼블릭]",이재명 더불어민주당 대표 차기 대통령 적합 여론 조사 적합 적합 오르 다는 결과 나오 여론 조사 기관 엠브레인퍼블릭 MBC 손석희 질문 의뢰,"Wed, 09 Apr 2025 14:48:18 +09:00",https://www.mk.co.kr/news/politics/11286909,매일경제,"이재명, 차기 대통령 적합 30%·부적합 37%…모두 1위[엠브레인퍼블릭] 이재명 더불어민주당 대표 차기 대통령 적합 여론 조사 적합 적합 오르 다는 결과 나오 여론 조사 기관 엠브레인퍼블릭 MBC 손석희 질문 의뢰",-1
"오세훈 서울시장, 13일 대선 출마 선언…약자동행 상징장소 물색중",서울시 약자 동행 정책 상징 장소 출마 예정 오세훈 서울시장 13 21 대통령 선거 출마 선언 ㄴ다 시장 13 대통령 선거 출마 선언 다며,"Wed, 09 Apr 2025 12:35:58 +09:00",https://www.mk.co.kr/news/politics/11286767,매일경제,"오세훈 서울시장, 13일 대선 출마 선언…약자동행 상징장소 물색중 서울시 약자 동행 정책 상징 장소 출마 예정 오세훈 서울시장 13 21 대통령 선거 출마 선언 ㄴ다 시장 13 대통령 선거 출마 선언 다며",-1
핵보유국 인정투쟁 고삐 죄는 김여정…“北비핵화는 미일한의 시대착오적 집념”,평양 대변인 김여정 노동당 부부장 외교 장관 공동 성명 포함 실현 가능 망상 일축 보유 인정 북미 대화 재개 전제 조건 북한 도널드 트럼프 미국,"Wed, 09 Apr 2025 11:59:09 +09:00",https://www.mk.co.kr/news/politics/11286762,매일경제,핵보유국 인정투쟁 고삐 죄는 김여정…“北비핵화는 미일한의 시대착오적 집념” 평양 대변인 김여정 노동당 부부장 외교 장관 공동 성명 포함 실현 가능 망상 일축 보유 인정 북미 대화 재개 전제 조건 북한 도널드 트럼프 미국,-1
"[속보] 오세훈, 대선 출마선언…13일 ‘약자동행’ 상징장소에서",오세훈 서울시장 13 대통령 선거 출마 공식 선언 ㄴ다 출마 장소 아직 공개 시장 언론 공지 통하 시장 13 21 대통령,"Wed, 09 Apr 2025 11:39:55 +09:00",https://www.mk.co.kr/news/politics/11286750,매일경제,"[속보] 오세훈, 대선 출마선언…13일 ‘약자동행’ 상징장소에서 오세훈 서울시장 13 대통령 선거 출마 공식 선언 ㄴ다 출마 장소 아직 공개 시장 언론 공지 통하 시장 13 21 대통령",-1
홍준표 “해병대·특전사 통합하고 국군 우주사령부 만들자”,21 대통령 선거 출마 예고 홍준표 대구시장 해병대 특전사 통합 해병 특수군 만들 북한 특수 군단 대응 ㄴ다고 촉구 시장 오전 사회관계망,"Wed, 09 Apr 2025 08:19:15 +09:00",https://www.mk.co.kr/news/politics/11286492,매일경제,홍준표 “해병대·특전사 통합하고 국군 우주사령부 만들자” 21 대통령 선거 출마 예고 홍준표 대구시장 해병대 특전사 통합 해병 특수군 만들 북한 특수 군단 대응 ㄴ다고 촉구 시장 오전 사회관계망,-1
한동훈 “민주당이 삭감한 예산안 통과시켜…추경 과감히 늘려야”,21 대통령 선거 출마 예고 한동훈 국민 대표 정부 향하 추가 경정 예산안 규모 10 보다 과감하 늘리 라고 요청 대표 이날 사회,"Tue, 08 Apr 2025 22:01:07 +09:00",https://www.mk.co.kr/news/politics/11286334,매일경제,한동훈 “민주당이 삭감한 예산안 통과시켜…추경 과감히 늘려야” 21 대통령 선거 출마 예고 한동훈 국민 대표 정부 향하 추가 경정 예산안 규모 10 보다 과감하 늘리 라고 요청 대표 이날 사회,-1
홍준표 “당선되면 용산떠나 청와대로”,대구시장 퇴임 앞두 기자 간담회 용산 대통령실 불통 주술 상징 이재명 정권 VS 홍준표 정권 대결 단기 승부 일가견 대선 공약 전략 준비 끝내,"Tue, 08 Apr 2025 16:26:16 +09:00",https://www.mk.co.kr/news/politics/11285900,매일경제,홍준표 “당선되면 용산떠나 청와대로” 대구시장 퇴임 앞두 기자 간담회 용산 대통령실 불통 주술 상징 이재명 정권 VS 홍준표 정권 대결 단기 승부 일가견 대선 공약 전략 준비 끝내,-1
김여정 ‘북한 비핵화 불가’ 담화…트럼프에 ‘협상 조건’ 제시 의도,한미일 공동 성명 겨냥 실현 가능 망상 거부 김정은 북한 국무 위원장 동생 김여정 노동당 부부 장사진 한국 미국 일본 완전 북한 주장 실현 가능 망상 라며 북한 보유국 라고 주장 북한 대화 의지 밝히 도널드 트럼프 미국 대통령 협상 재개 조건 상기 시키 려는 의도 분석 ㄴ다,2025-04-09T20:36:01+09:00,https://www.khan.co.kr/article/202504092036015/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,김여정 ‘북한 비핵화 불가’ 담화…트럼프에 ‘협상 조건’ 제시 의도 한미일 공동 성명 겨냥 실현 가능 망상 거부 김정은 북한 국무 위원장 동생 김여정 노동당 부부 장사진 한국 미국 일본 완전 북한 주장 실현 가능 망상 라며 북한 보유국 라고 주장 북한 대화 의지 밝히 도널드 트럼프 미국 대통령 협상 재개 조건 상기 시키 려는 의도 분석 ㄴ다,-1
"김여정, ‘완전한 북한 비핵화’ 거부···트럼프에 ‘협상 조건’ 제시했나",김여정 담화 한미일 외교 장관 비난 요구 가장 적대 행위 보유국 지위 부정 아도 달라지 트럼프 대화 의지 의식 메시지 해석 외교부 대화 복귀 도널드 트럼프 미국 대통령 김정은 북한 국무 위원장 AP조선중앙통신연합 뉴스 김정은 북한 국무 위원장 동생 김여정 노동당 부부장 한국 미국 일본 완전,2025-04-09T17:32:00+09:00,https://www.khan.co.kr/article/202504091732001/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,"김여정, ‘완전한 북한 비핵화’ 거부···트럼프에 ‘협상 조건’ 제시했나 김여정 담화 한미일 외교 장관 비난 요구 가장 적대 행위 보유국 지위 부정 아도 달라지 트럼프 대화 의지 의식 메시지 해석 외교부 대화 복귀 도널드 트럼프 미국 대통령 김정은 북한 국무 위원장 AP조선중앙통신연합 뉴스 김정은 북한 국무 위원장 동생 김여정 노동당 부부장 한국 미국 일본 완전",-1
"[단독] 민주당, ‘민주파출소’ 이어 ‘민주소방서’ 준비…대선 가짜뉴스 대응 강화",더불어민주당 가짜 뉴스 대응 기구 민주파출소 홈페이지 민주파출소 홈페이지 갈무리 더불어민주당 63 대선 앞두 가짜 뉴스 대응 당내 기구 민주 소방서 출범 준비 확인 민주당 관계자 종합 국민 소통 위원회 민주 파출소 민주 소방서 출범 준비 시험 가동 들어가 민주소,2025-04-09T17:19:00+09:00,https://www.khan.co.kr/article/202504091719001/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,"[단독] 민주당, ‘민주파출소’ 이어 ‘민주소방서’ 준비…대선 가짜뉴스 대응 강화 더불어민주당 가짜 뉴스 대응 기구 민주파출소 홈페이지 민주파출소 홈페이지 갈무리 더불어민주당 63 대선 앞두 가짜 뉴스 대응 당내 기구 민주 소방서 출범 준비 확인 민주당 관계자 종합 국민 소통 위원회 민주 파출소 민주 소방서 출범 준비 시험 가동 들어가 민주소",-1
"한동훈, 국회 계단에서 대선출마 선언하는 이유는",인천 중구 자유공원 맥아더 장군 동상 유정복 인천시장 대선 출마 선언 유정복 캠프 제공 윤석열 대통령 파면 조기 대선 일정 확정 대선 주자 출마 선언 이어지 후보 출마 선언 장소 색다르 정하 출마 의미 부여 여론 주목도 높이 국민 경선 후보 나서,2025-04-09T11:23:00+09:00,https://www.khan.co.kr/article/202504091123001/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,"한동훈, 국회 계단에서 대선출마 선언하는 이유는 인천 중구 자유공원 맥아더 장군 동상 유정복 인천시장 대선 출마 선언 유정복 캠프 제공 윤석열 대통령 파면 조기 대선 일정 확정 대선 주자 출마 선언 이어지 후보 출마 선언 장소 색다르 정하 출마 의미 부여 여론 주목도 높이 국민 경선 후보 나서",-1
[속보]북한 김여정 “‘완전한 비핵화’는 망상···핵보유국 지위 안 달라져”,김여정 북한 노동당 부부장 조선중앙통신연합뉴스 김정은 북한 국무 위원장 동생 김여정 노동당 부부장 한국미국 일본 완전 북한 입장 대하 거듭 시대착오 라며 주권 부정 가장 적대 행위 라고 비난 도널드 트럼프 미국 대통령 북한 대화 의지 밝히 상황 북한 계속 보유국 지위 주장,2025-04-09T06:37:00+09:00,https://www.khan.co.kr/article/202504090637001/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,[속보]북한 김여정 “‘완전한 비핵화’는 망상···핵보유국 지위 안 달라져” 김여정 북한 노동당 부부장 조선중앙통신연합뉴스 김정은 북한 국무 위원장 동생 김여정 노동당 부부장 한국미국 일본 완전 북한 입장 대하 거듭 시대착오 라며 주권 부정 가장 적대 행위 라고 비난 도널드 트럼프 미국 대통령 북한 대화 의지 밝히 상황 북한 계속 보유국 지위 주장,-1
'기재부 해체론' 띄우는 민주당,,"Wed, 09 Apr 2025 17:43:34 +0900",https://www.hankyung.com/article/2025040914291,한국경제,'기재부 해체론' 띄우는 민주당 ,-1
"[속보] 이재명, 11일 대선 캠프 인선 및 비전 발표",,"Wed, 09 Apr 2025 17:14:08 +0900",https://www.hankyung.com/article/2025040912937,한국경제,"[속보] 이재명, 11일 대선 캠프 인선 및 비전 발표 ",-1
