title,description,published,link,media
권한대행의 ‘대통령 몫’ 첫 지명… 헌재 중도·보수 우위로 바뀌어,"한덕수 권한대행이 8일 대통령 몫 헌법재판관 2명을 지명하면서 내세운 표면적 이유는 ‘헌재 기능 마비를 막겠다’는 것이다. 오는 18일 문형배·이미선 재판관이 후임 없이 퇴임하면 헌재는 6인 체제가 돼 최소 두 달 이상 제 기능을 할 수 없게 된다. 이 때문에 한 대행이 그동안 보류했던 마은혁 헌법재판관 임명과 함께 2명의 새 재판관(이완규 법제처장, 함상훈 서울고등법원 부장판사) 지명으로 헌법재판소 9인 체제를 복구시키려 한다는 것이다. ","Tue, 08 Apr 2025 16:03:12 +0000",https://www.chosun.com/politics/politics_general/2025/04/09/N2GJLT4RU5CL7EMERFUSMZI3DQ/,조선닷컴
"김부겸 전 총리, 민주당 경선에 참여 안 한다",조기대선 출마를 시사해 온 김부겸 전 총리가 민주당 대통령 선거 후보 경선에 출마하지 않기로 9일 결정했다.,"Wed, 09 Apr 2025 00:08:38 +0000",https://www.chosun.com/politics/assembly/2025/04/09/J6THVHMIYBCARETLOALIF7564Q/,조선닷컴
김동연 “정직하고 당당한 대통령 되겠다” 대선 출마 선언,"더불어민주당 소속 김동연 경기지사는 9일 21대 대통령 선거에 출마한다고 선언했다. 김 지사는 이날 인천국제공항에서 미국 출국을 앞두고 기자회견을 열어 “이대로는 안 된다는 절박감으로 출마한다”며 “이번 대선은 대한민국이 과거로 돌아갈 것이냐, 미래로 나아갈 것이냐를 결정하는 선거가 될 것”이라고 했다.","Wed, 09 Apr 2025 00:02:09 +0000",https://www.chosun.com/politics/politics_general/2025/04/09/KRG4N7GOLRDWRMROCD3P7IOYVM/,조선닷컴
"韓대행, CNN 인터뷰 “美와 관세 협상할 것...中과 연합 안 한다”",한덕수 대통령 권한대행 국무총리가 8일 도널드 트럼프 미국 행정부의 관세 부과에 중국·일본과 연합해 대항하기보다는 미국 측과 협상하겠다는 뜻을 밝혔다.,"Tue, 08 Apr 2025 14:21:12 +0000",https://www.chosun.com/politics/goverment/2025/04/08/2U4IG7KZVBB7ZCSTRIJL5HQ7SA/,조선닷컴
"韓대행, 트럼프 통화서 ‘조선·LNG·무역균형’ 협력 의지 강조","한덕수 대통령 권한대행 국무총리가 8일 도널드 트럼프 미국 대통령과의 전화 통화에서 조선(造船)과 미국 LNG(액화천연가스) 수입, 무역수지 균형 분야에서 미국과 협력할 의지를 강조했다고 국무총리실이 밝혔다.","Tue, 08 Apr 2025 14:26:40 +0000",https://www.chosun.com/politics/diplomacy-defense/2025/04/08/T7CV5F35YZHNFJ4UBD3TXBG4U4/,조선닷컴
민주 “내란 동조 세력의 권한 남용”… 재탄핵으로 가나,더불어민주당은 8일 한덕수 대통령 권한대행이 문형배·이미선 헌법재판관 후임으로 이완규 법제처장과 함상훈 서울고등법원 부장판사를 지명하자 “원천 무효”라며 강력 반발했다. 이재명 대표는 이날 “한 대행이 자기가 대통령이 된 거로 착각한 것 같다”며 “오버하신 것 같다”고 했다. 박찬대 원내대표는 “윤석열이 대통령일 때 국무총리를 한 한덕수가 파면된 대통령을 대신해 인사를 했다고밖에 볼 수 없다”고 했다. ,"Tue, 08 Apr 2025 13:09:34 +0000",https://www.chosun.com/politics/assembly/2025/04/08/A6R2JIYXFRC4HJNWN3V425N5DQ/,조선닷컴
이재명 오늘 당대표직 사퇴... 중도 겨냥 싱크탱크도 띄워,"오는 6월 3일 조기 대선 일정이 확정되면서 더불어민주당 대선 주자들의 출마 선언이 잇따르고 있다. 이재명 대표가 9일 당대표직을 내려놓고 본격적인 대선 준비에 나설 예정인 가운데, 당내 경선에 도전하는 비명계 주자들의 발걸음도 바빠지고 있다. 비명계 대표 주자인 김동연 경기도지사와 김경수 전 경남도지사는 8일 저녁 서울 모처에서 만나 경선 출마 여부에 대해 논의한 것으로 알려졌다. ","Tue, 08 Apr 2025 13:12:02 +0000",https://www.chosun.com/politics/assembly/2025/04/08/YC2S2P3A5ZE7ZMZYS3D2UMXS7U/,조선닷컴
"韓대행, 트럼프와 28분간 통화… ‘트럼프 2기’ 첫 정상 외교",한덕수 대통령 권한대행 국무총리가 8일 도널드 트럼프 미국 대통령과 전화 통화를 했다고 국무총리실이 밝혔다.,"Tue, 08 Apr 2025 12:07:45 +0000",https://www.chosun.com/politics/diplomacy-defense/2025/04/08/LO7OMLQGPBHKNLXP746GGP6FCU/,조선닷컴
민주 “한덕수의 헌재 후임 지명 무효... 효력정지 가처분 신청”,더불어민주당이 8일 한덕수 대통령 권한대행의 대통령 몫 헌법재판관 지명에 대해 “권한쟁의 심판과 효력 정지 가처분 신청 등을 통해 이번 지명이 원천적 무효임을 밝힐 것”이라고 했다. 한 대행은 대통령 몫으로 임명된 문형배·이미선 재판관의 후임자로 이완규 법제처장과 함상훈 서울고등법원 부장판사를 지명했다. ,"Tue, 08 Apr 2025 03:09:44 +0000",https://www.chosun.com/politics/politics_general/2025/04/08/RFAESLN4ENAMLDVGOO5PRQUQ3Q/,조선닷컴
‘대선 출마’ 안철수 손가락에 적힌 의문의 여섯 글자 포착… 무슨 뜻?,안철수 국민의힘 의원이 8일 대통령 선거 출마 선언을 할 때 손가락에 여섯 글자가 적혀있는 장면이 포착돼 온라인에서 논란이 일었다. ,"Tue, 08 Apr 2025 05:57:47 +0000",https://www.chosun.com/politics/politics_general/2025/04/08/P4WOQKVPSJCMLL3HWDISI76H7U/,조선닷컴
우원식 “韓대행의 이완규·함상훈 인사청문요청서 안 받겠다”,"우원식 국회의장은 8일 한덕수 대통령 권한대행 국무총리가 이완규 법제처장과 함상훈 서울고법 부장판사를 헌법재판관 후보자로 지명한 것과 관련해, 한 대행이 두 후보자에 대한 인사청문요청안을 제출하더라도 이를 접수하지 않겠다고 했다.","Tue, 08 Apr 2025 05:02:37 +0000",https://www.chosun.com/politics/assembly/2025/04/08/ZCUYSEXRHVGPFC2X436OMARZWI/,조선닷컴
"이완규, 尹과 대학·연수원 동기...계엄땐 “대통령이란 사람이” 비판",한덕수 대통령 권한대행 국무총리가 8일 헌법재판관 후보자로 지명한 이완규(64) 법제처장은 윤석열 전 대통령이 지난해 12월 3일 비상 계엄을 선포한 것을 계기로 탄핵 소추되자 윤 전 대통령에 대한 실망감을 드러낸 바 있다.,"Tue, 08 Apr 2025 03:22:23 +0000",https://www.chosun.com/politics/goverment/2025/04/08/O3HKLZQDYVDFHO5TJ66T6UT3LI/,조선닷컴
"김동연 경기지사, 9일 대선 출마 선언...지사직 유지한 채 경선 참여",김동연 경기도지사가 오는 9일 대선 출마를 공식 선언한다.,"Tue, 08 Apr 2025 04:28:10 +0000",https://www.chosun.com/politics/politics_general/2025/04/08/7LBMSSJ57JB7JKGIQ4G7BU4LCI/,조선닷컴
김민석 “다음 정부 용산 대통령실 사용? 국민 동의 안 할 것”,"김민석 더불어민주당 수석 최고위원은 8일 조기 대선이 치러진 뒤 차기 정부가 사용할 대통령 집무실과 관련, “어느 정당이 집권하느냐를 떠나 장기적이고 지속적인 대통령실 자리가 용산이어야 한다는 것에 대부분 국민이 동의하지 않을 것”이라고 했다.","Tue, 08 Apr 2025 02:03:35 +0000",https://www.chosun.com/politics/politics_general/2025/04/08/SR4XNLZ5SJD7NORBEC6AD4UG4E/,조선닷컴
"이정현 “6공화국 마지막 대선, 개헌 대통령 되겠다”",이정현 전 새누리당(국민의힘 전신) 대표가 8일 “6공화국의 마지막 대통령 선거를 만들기 위해 이번 대선에 출마한다”고 밝혔다.,"Tue, 08 Apr 2025 01:44:29 +0000",https://www.chosun.com/politics/politics_general/2025/04/08/JBQWGLCPX5D3NNZYMZBE37XWZY/,조선닷컴
"안철수, 대선 출마 선언 “시대교체, 국민통합 시대로”",국민의힘 안철수 의원이 8일 서울 광화문광장 이순신 동상 앞에서 기자회견을 열고 “‘국민통합’ ‘시대교체’ ‘정직한 사람들의 시대’로 나아가겠다”며 21대 대통령 선거 출마 선언을 했다. 이번이 네 번째 도전이다. 그는 “이재명 더불어민주당 대표를 넘어 승리할 수 있는 유일한 후보”라며 “이기겠다. 대한민국을 혁신시키겠다. 정치를 회복하겠다”고 외쳤다. ,"Tue, 08 Apr 2025 02:02:49 +0000",https://www.chosun.com/politics/politics_general/2025/04/08/SKTS4LIJWFDAPMFTWNBLTHMQOE/,조선닷컴
"정부, 6월 3일 대선일 확정… 임시공휴일로 지정",윤석열 전 대통령 파면으로 치러지는 21대 대통령 선거일이 오는 6월 3일 화요일로 확정됐다.,"Tue, 08 Apr 2025 01:36:02 +0000",https://www.chosun.com/politics/politics_general/2025/04/08/3Z2EO3SZT5BB7HYUO2YYKUYUE4/,조선닷컴
"민주 “헌법재판관 지명 韓대행, 정신 나가... 스스로 탄핵 유도”",더불어민주당이 8일 한덕수 대통령 권한대행의 대통령 몫 헌법재판관 2명을 지명한 데 대해 “위헌적 행태”라며 “강력 대응할 것”이라고 반발했다. 민주당 의원들은 한 대행을 향해 “정신이 나갔다” “스스로 탄핵을 유도한다”고도 했다.,"Tue, 08 Apr 2025 01:33:00 +0000",https://www.chosun.com/politics/assembly/2025/04/08/QOTN4YNVURFBPGI7I7O3BQX6TE/,조선닷컴
"박찬대 “한덕수, 尹 탄핵 국민 뜻 받들어 마은혁 헌법재판관 임명해야”",더불어민주당 박찬대 원내대표는 8일 한덕수 대통령 권한대행 국무총리가 마은혁 헌법재판관을 임명해야 한다고 재차 강조했다.,"Tue, 08 Apr 2025 00:58:40 +0000",https://www.chosun.com/politics/politics_general/2025/04/08/KMMBT7JZFFCXNN3IUN4Z7HE7CU/,조선닷컴
"김문수, 오늘 장관직 사퇴… 대선 출마 전망",김문수 고용노동부 장관이 8일 조기 대선 출마를 선언하기 위해 장관직에서 사퇴한다. 김 장관은 각종 여론조사에서 범보수권 대선 후보군 중 지지율 1위를 기록하고 있다.,"Tue, 08 Apr 2025 00:47:14 +0000",https://www.chosun.com/politics/politics_general/2025/04/08/X7VLKAH5VRCYRAK2BW6KXQUYFI/,조선닷컴
권성동 “세계 관세 전쟁에 특단 조치 필요… 10조 추경 계획 재검토해야”,국민의힘 권성동 원내대표는 8일 글로벌 관세 전쟁에 대응하기 위해 정부가 10조원 규모로 추진하고 있는 추가경정예산안 규모를 늘려야 한다고 주장했다.,"Tue, 08 Apr 2025 00:36:48 +0000",https://www.chosun.com/politics/assembly/2025/04/08/NRCKKWYRTZGKHJK6A6N24G5M4Q/,조선닷컴
이재명 싱크탱크 ‘성장과 통합’ 출범… 유종일·허민 공동대표,이번 대선에서 이재명 더불어민주당 대표를 지원하는 싱크탱크 역할을 할 ‘성장과 통합’이 출범한다. 진보 성향 경제학자로 알려진 유종일 전 한국개발연구원(KDI) 국제정책대학원장이 대표를 맡는다.,"Mon, 07 Apr 2025 09:47:14 +0000",https://www.chosun.com/politics/assembly/2025/04/07/A4JG5P4T6VBXHGTNQTX7IC4DCI/,조선닷컴
"김문수 “대선 출마, 여러가지 고심 중... 헌재 결정 승복 안할 수 없어”",김문수 고용노동부 장관은 7일 대선 출마 여부에 대해 “어떤 결심을 내린 것도 없다”며 “여러 가지 깊이 고심하고 있다”고 밝혔다.,"Mon, 07 Apr 2025 09:17:54 +0000",https://www.chosun.com/politics/politics_general/2025/04/07/OJWCJVYGWRCALAIIITOSWH2VYQ/,조선닷컴
"이철우 경북도지사, 9일 박정희 생가 방문 후 국회서 대선 출마 선언",이철우 경북도지사가 오는 9일 오후 2시 국회에서 대통령 선거 출마 선언을 한다. 이 지사는 7일 본지 통화에서 “9일 오전 9시에 경북 구미의 박정희 대통령 생가를 방문해 대선 출마 보고를 한 뒤 오후 2시에 국회에서 출마 선언을 하겠다“며 “출마의 변 등은 당일 국회 기자회견을 통해 밝힐 예정”이라고 했다.,"Mon, 07 Apr 2025 06:20:25 +0000",https://www.chosun.com/politics/politics_general/2025/04/07/INC45B6OF5FUBGK4JHA3232WWE/,조선닷컴
"前국회의원 125명 “김문수, 대선 출마 의지 밝혀야”",전직 국회의원 125명이 7일 “김문수 고용노동부 장관이 국민 앞에 대선 출마 의지를 조속히 밝혀야 한다”고 촉구했다.,"Mon, 07 Apr 2025 05:56:45 +0000",https://www.chosun.com/politics/politics_general/2025/04/07/QQPE2CFET5GU7PQJJKV45PYD6M/,조선닷컴
"우원식 “민주·국힘, 개헌투표 동의... 국민투표법 개정하자""",우원식 국회의장은 7일 국민의힘과 더불어민주당이 대선과 동시에 개헌 투표를 진행하는 것에 동의했다며 국민투표법 개정을 서두르자는 입장을 밝혔다. ,"Mon, 07 Apr 2025 04:19:34 +0000",https://www.chosun.com/politics/assembly/2025/04/07/6RK67RTYZBFJJBFR4QSUJI6MQ4/,조선닷컴
우원식 공격하는 친명계 “개헌? 국회의장 놀이 중단하라”,우원식 국회의장의 ‘대선·개헌 국민투표 동시 실시’ 제안을 두고 더불어민주당 친명계 인사들은 “지금 개헌을 말하는 사람에겐 꿍꿍이가 있다”며 공격에 나섰다. 이재명 대표가 7일 대선·개헌 동시 투표에 사실상 반대 입장을 밝히면서 우 의장 등 개헌 찬성론자들을 향한 ‘수박(비명계를 비하해 부르는 말) 몰이’도 거세지고 있다.,"Mon, 07 Apr 2025 11:03:37 +0000",https://www.chosun.com/politics/assembly/2025/04/07/HH4S574SDVF63AJP4ZOFXM4U2Y/,조선닷컴
김두관 대선 출마 “개헌 대통령되겠다…임기 단축 2년도 받아들여”,"김두관 더불어민주당 전 의원이 대통령 선거에 출마하겠다고 선언했다. 김 전 의원은 “저는 개헌 대통령이라는 이름으로 출마를 결심했다. 제7공화국을 위해 임기를 2년 단축해야 한다면 기쁘게 받아들이겠다”며 “대한민국의 대전환, 국가 대개혁을 위해 분권형 4년 중임제 개헌을 해야 한다”라고 했다.","Mon, 07 Apr 2025 02:21:03 +0000",https://www.chosun.com/politics/assembly/2025/04/07/P33PPKMHWNCQFHKQIWSSNLST2M/,조선닷컴
이재명 “개헌 필요하지만…지금은 내란종식이 먼저”,이재명 더불어민주당 대표는 7일 정치권에서 나오는 헌법 개정 요구와 관련해 “개헌은 필요하지만 지금은 내란 종식이 먼저”라고 했다.,"Mon, 07 Apr 2025 01:49:07 +0000",https://www.chosun.com/politics/assembly/2025/04/07/N6H7TNCPLVBHHPRAFFYLNBDGUE/,조선닷컴
국민의힘 대선 경선 선관위원장에 황우여,국민의힘 대선 경선을 위한 선거관리위원장에 황우여 전 비상대책위원장이 임명됐다.,"Mon, 07 Apr 2025 01:22:45 +0000",https://www.chosun.com/politics/2025/04/07/YCXRLJFGYFD45FNEM7K6NDHGEU/,조선닷컴
당내서 尹 출당론 나오자... 윤상현 “시간 드리면 알아서 하실 것”,국민의힘 윤상현 의원은 7일 국민의힘 일각에서 윤석열 전 대통령의 당적(黨籍) 정리가 필요하다고 주장하는 것과 관련해 “이 문제를 스스로 해결할 수 있게끔 시간을 드리면 다 알아서 할 것”이라고 했다. ,"Mon, 07 Apr 2025 11:04:54 +0000",https://www.chosun.com/politics/politics_general/2025/04/07/RXIFKHHHINGR3AIGSSPJGILU2Q/,조선닷컴
권영세 “개헌안 마련해 대선 때 국민투표 부치는 방안 추진”,국민의힘 권영세 비상대책위원장은 7일 “국민의 뜻을 제대로 반영하는 개헌안을 마련해 대통령 선거일에 함께 국민투표에 부치는 방안을 추진하겠다”고 밝혔다.,"Mon, 07 Apr 2025 00:39:25 +0000",https://www.chosun.com/politics/2025/04/07/QMXLSAES5RFJ5AP5WHJNBWGQZE/,조선닷컴
조기 대선 6월 3일로 잠정 결정…오늘 국무회의서 확정,윤석열 대통령 파면으로 치러지는 조기 대선일이 오는 6월 3일 화요일로 결정된 것으로 7일 확인됐다.,"Mon, 07 Apr 2025 00:32:03 +0000",https://www.chosun.com/politics/2025/04/07/HABUWFMLSFCSNHAXVNP2ABHSUM/,조선닷컴
전한길 “마음 안들어도 판결 존중… 동맹과 종북 중 뭘 택할지 계속 묻고 싸울 것”,지난 4일 문형배 헌법재판소장 권한대행이 “피청구인 대통령 윤석열을 파면한다”는 주문을 읽자 한국사 강사 전한길(55)씨는 자신의 유튜브 방송에서 두 손으로 얼굴을 감싸고 한동안 움직이지 못했다. 이윽고 전씨는 “저와 같은 뜻이었던 분들께 승복하기를 부탁드린다. 그것이 바로 우리가 추구한 자유민주주의와 법치주의”라고 했다. 전씨는 6일 본지 인터뷰에서도 “2030 세대에게 함부로 유혈 사태 운운해선 안 된다. 그런 짓은 절대로 용서할 수 없다”면서 “지금은 헌법 테두리 안에서 보수 가치를 지켜나가는 저항에 나서야 할 때”라고 했다.,"Sun, 06 Apr 2025 16:11:52 +0000",https://www.chosun.com/politics/politics_general/2025/04/07/BDLNIPTJFBC5LPZ6JYN2NTEC2I/,조선닷컴
尹 “새로운 인생 또 시작”… 사저 정치 시동 거나,"지난 4일 헌법재판소 결정으로 파면당한 윤석열 전 대통령은 주말에 서울 한남동 대통령 관저에 머물며 대통령실 참모, 변호인단, 일부 국민의힘 인사를 만났다. 윤 전 대통령은 거처를 사저로 옮길 준비도 했다. 윤 전 대통령은 이번 주 중·후반쯤 관저를 나와 서울 서초동 사저로 이사할 것으로 알려졌다.","Sun, 06 Apr 2025 16:07:24 +0000",https://www.chosun.com/politics/politics_general/2025/04/07/VR5DOFPVWVHNXHPP3R6MZCWWRM/,조선닷컴
안간힘 쓰는 국민의힘… ‘대선 단합’ 강조,국민의힘 등 범보수 진영의 대선 주자급 인사들이 윤석열 대통령 파면 이후 조기 대선 출마 의사를 속속 밝히고 있다. 윤 대통령 탄핵에 반대했던 일부 주자는 ‘조기 대선이 60일 만에 치러져 지체할 시간이 없다‘면서 대선 출마 의사를 적극적으로 밝혔다. 탄핵에 찬성했던 일부 주자는 이번 주 초중반쯤 출마하겠다는 뜻을 드러낼 것으로 보인다.,"Sun, 06 Apr 2025 16:03:28 +0000",https://www.chosun.com/politics/2025/04/07/YXJXMQK5TVFI5L46RE4RZ34OUQ/,조선닷컴
"끝을 보겠다는 민주당… “국힘 해산하고, 尹 재구속하라”","더불어민주당이 윤석열 전 대통령에 대한 헌법재판소의 탄핵 인용 선고 이후에 공세 수위를 오히려 더 끌어올리고 있다. ‘국민의힘 해산’ ‘윤석열 재구속’ 등을 주장하는가 하면, 내란 특검법과 명태균 특검법 등 거부권이 행사된 법안들에 대한 재의결도 추진하기로 했다. 8년 전 박근혜 전 대통령 탄핵 국면에서 ‘적폐 청산’을 외쳤던 민주당은 이번엔 ‘내란 척결’을 명분으로 윤석열 정부 관계자들을 ‘내란 공범’으로 수사해야 한다고 하고 있다. 조기 대선 국면에서 윤 전 대통령과 국민의힘을 향한 민주당의 강공 모드는 당분간 이어질 것이란 전망이 나온다. ","Sun, 06 Apr 2025 16:03:05 +0000",https://www.chosun.com/politics/assembly/2025/04/07/HRFICHXEZVD2DOS62QWHNJLCAI/,조선닷컴
"김문수, 시민단체 출마 촉구에 “나라 이렇게 가선 안돼”...입당은 “봐서”","보수 진영 대선 주자로 꼽히는 김문수 고용노동부 장관이 6월 치러질 것으로 전망되는 조기 대선 출마에 대해 “아무런 욕심은 없다”면서도 “다만, 이 나라가 이렇게 가서는 안 되지 않느냐”는 입장을 밝혔다. ","Sat, 05 Apr 2025 10:04:43 +0000",https://www.chosun.com/politics/politics_general/2025/04/05/P4C37WRI3NBNTLSCQ724ELIWVI/,조선닷컴
"尹, 관저에서 나경원과 차담…“나라 참 걱정...어려운 시기 역할 고맙다”",윤석열 전 대통령이 헌법재판소의 탄핵 인용 선고 이튿날인 5일 서울 한남동 관저를 찾은 나경원 국민의힘 의원을 만났다.,"Sat, 05 Apr 2025 08:48:30 +0000",https://www.chosun.com/politics/politics_general/2025/04/05/HET4SIQUONHXROD733XDTJR37A/,조선닷컴
‘대선·개헌 동시 투표론’ 급부상,"우원식 국회의장이 6일 “이번 대통령 선거일에 개헌(改憲) 국민투표를 동시에 시행할 것을 제안한다”고 밝혔다. 우 의장은 이날 국회에서 발표한 특별 담화에서 “개헌은 지난 4개월, 극심한 갈등과 혼란으로 온 국민이 겪은 고초를 대한민국 대전환의 기회로 바꿔내자는 시대적 요구”라며 이같이 말했다. ","Sun, 06 Apr 2025 15:55:37 +0000",https://www.chosun.com/politics/assembly/2025/04/07/C5QH2UWH2JBCJKDP7E7NJRWVGE/,조선닷컴
친명계 “최우선 과제는 내란 완전 종식”,"우원식 국회의장이 6일 “대통령 선거일에 개헌 국민투표를 동시에 시행하자”고 제안했지만, 이재명 더불어민주당 대표는 따로 입장을 내지 않았다. 이 대표는 과거 여러 차례 개헌 필요성을 말했다. 2022년 대선에서는 ‘대통령 4년 중임제’가 포함된 개헌을 주요 공약에 넣었고, 이후에도 같은 해 9월 국회 교섭단체 대표 연설과 이듬해 신년 기자회견에서 개헌을 제안했다. 정치권에서는 차기 대통령 지지도 조사에서 1위인 이 대표의 선택이 개헌 성사 여부를 가를 ‘키’가 될 것으로 보고 있다. 이 대표 측은 “대표가 고심하고 있지 않겠나. 늦지 않게 입장을 낼 것”이라고 했다.","Sun, 06 Apr 2025 15:54:14 +0000",https://www.chosun.com/politics/assembly/2025/04/07/ERDZFDEHRVCNNBFWPMR3P3O2TU/,조선닷컴
