title,description,published,link,media
김문수 “‘피고인 이재명’ 상대는 깨끗한 내가 제격”... 대선 출마 선언,"<img alt=""김문수 전 고용노동부 장관이 9일 서울 여의도 국회에서 국민의힘 입당 원서를 제출 한뒤 발언을 하고 있다. /남강호 기자"" height=""2856"" src=""https://www.chosun.com/resizer/v2/G5GENURHMZGPNAVSZIYJ5FC37Y.jpg?width=4593&amp;height=2856&amp;auth=b2a891815cb32389b8b0f0314b63a7a5a9b4333bc94b32eb0d6826adc64a241b&amp;smart=true"" width=""4593"" /><p>김문수 전 고용노동부 장관이 9일 차기 대통령 선거 출마를 공식 선언하며 “피고인 이재명을 상대하기에는 가진 것 없는 깨끗한 손 김문수가 제격”이라고 말했다.</p>","Wed, 09 Apr 2025 01:00:33 +0000",https://www.chosun.com/politics/politics_general/2025/04/09/HMGTQTGSXFB3XLWMKBMWCMFW5M/,조선닷컴
국힘 경선 후보등록 14∼15일… 내달 3일 대선후보 선출,"<img alt=""황우여 국민의힘 선관위원장이 9일 오전 서울 여의도 국회에 열린 선거관리위원회 첫 회의에서 발언하고 있다. /뉴스1"" height=""3738"" src=""https://www.chosun.com/resizer/v2/KCJVQ4KCKZNRZH6VRHO2LNHQ54.JPG?width=5607&amp;height=3738&amp;auth=fa68b70cf32fd1f3c19692fc01937f2fc319ecefa584089fd6a2b094ad8fdfbe&amp;smart=true"" width=""5607"" /><p>국민의힘 대선 경선 선거관리위원회는 9일 첫 회의를 열고 내달 3일 전당대회를 열어 대선 후보를 확정하기로 했다. </p>","Wed, 09 Apr 2025 03:02:40 +0000",https://www.chosun.com/politics/politics_general/2025/04/09/63H42W3Z4RHSJOQT2XUTDTI6EI/,조선닷컴
정부 “한미 협상 시작… 관세율 낮추는 것이 최우선 목표”,"<img alt=""한덕수 대통령 권한대행 국무총리가 8일 정부서울청사 집무실에서 도널드 트럼프 미국 대통령과 통화하고 있다(왼쪽 사진). 지난 1월 트럼프 대통령 취임 이후 한미 정상 간 직접 소통은 이번이 처음이다. 통화는 28분간 이뤄졌다고 총리실은 밝혔다. 오른쪽은 트럼프 대통령이 2018년 11월 트럼프 행정부 1기때 전화 통화하는 모습./국무총리실·AP 연합뉴스"" height=""1000"" src=""https://www.chosun.com/resizer/v2/SELJ2M45WRDWRCIGZV3QEDN53M.jpg?width=1333&amp;height=1000&amp;auth=9d77d6303db895fe0c285dbd6e5e0701853ec5c178ced8c7adb28655e0b51ff6&amp;smart=true"" width=""1333"" /><p>정부가 지난 8일 한덕수 대통령 권한대행 국무총리와 도널드 트럼프 미국 대통령의 통화를 바탕으로, 미국이 9일부터 한국산 수입품에 대해 부과한 25% 추가 관세를 낮추기 위한 협상에 들어간다고 밝혔다.</p>","Wed, 09 Apr 2025 02:25:41 +0000",https://www.chosun.com/politics/diplomacy-defense/2025/04/09/C4557AHXMVA3JJVF4XUAGWHLXA/,조선닷컴
"이재명, 당 대표 사퇴... “새로운 일 시작” 대선 출마 수순","<img alt=""이재명 더불어민주당 대표가 9일 오전 서울 여의도 국회에서 열린 최고위원회의에 참석해 21대 대통령 선거 출마를 위한 대표직 사퇴 의사를 밝히고 있다. /뉴스1"" height=""3282"" src=""https://www.chosun.com/resizer/v2/UO54RZP67RJQPLINHAUIVTTWOM.JPG?width=4923&amp;height=3282&amp;auth=b74716464d4ed62366dd6149136ad54ad57288a3a50b117b8a89c4b58a4b58f5&amp;smart=true"" width=""4923"" /><p>이재명 전 더불어민주당 대표가 9일 당 대표직을 내려놓고 대선 출마 수순에 들어갔다. 이 전 대표는 “이제 또 새로운 일을 시작해야 되겠다”고 했다. 이 전 대표는 “우리가 겪는 이 어려움도 국민께서 과거의 역경을 이겨낸 위대한 DNA를 발휘해서 빠른 시일 이겨낼 것이라 본다”며 “그 역경에 함께하겠다”고 했다. </p>","Wed, 09 Apr 2025 01:17:07 +0000",https://www.chosun.com/politics/assembly/2025/04/09/LXN5NMHIFRAELKRK7ZPA4IQCGM/,조선닷컴
"김부겸 전 총리, 민주당 경선에 참여 안 한다","<img alt=""김부겸 전 국무총리가 2월 열린 경기도 광명시 일직동 광명역사컨벤션웨딩홀에서 열린 비명(비이재명)계 주도의 야권 대선주자 연대 플랫폼 '희망과 대안' 포럼 창립식에서 축사를 하고 있다. /뉴스1 "" height=""3439"" src=""https://www.chosun.com/resizer/v2/BPA56RLHJZMC3E4WD747EK2HE4.jpg?width=4908&amp;height=3439&amp;auth=3ad4b519d376eb07c989bee5cbf3f409fcb578d919182d77b400ad9ee4d9264f&amp;smart=true"" width=""4908"" /><p>조기대선 출마를 시사해 온 김부겸 전 총리가 민주당 대통령 선거 후보 경선에 출마하지 않기로 9일 결정했다.</p>","Wed, 09 Apr 2025 00:08:38 +0000",https://www.chosun.com/politics/assembly/2025/04/09/J6THVHMIYBCARETLOALIF7564Q/,조선닷컴
"韓대행, 트럼프 통화서 ‘조선·LNG·무역균형’ 협력 의지 강조","<img alt=""한덕수 대통령 권한대행 국무총리와 도널드 트럼프 미국 대통령. /국무총리실·AFP 연합뉴스"" height=""900"" src=""https://www.chosun.com/resizer/v2/4EUR3NO2URG6ZBXYKMGSUFHFVM.jpg?width=1280&amp;height=900&amp;auth=426a6822f4525c28d3694e770859c632226cbcfd7568b63001fc4d31340bfd51&amp;smart=true"" width=""1280"" /><p>한덕수 대통령 권한대행 국무총리가 8일 도널드 트럼프 미국 대통령과의 전화 통화에서 조선(造船)과 미국 LNG(액화천연가스) 수입, 무역수지 균형 분야에서 미국과 협력할 의지를 강조했다고 국무총리실이 밝혔다.</p>","Tue, 08 Apr 2025 14:26:40 +0000",https://www.chosun.com/politics/diplomacy-defense/2025/04/08/T7CV5F35YZHNFJ4UBD3TXBG4U4/,조선닷컴
김동연 “정직하고 당당한 대통령 되겠다” 대선 출마 선언,"<img alt=""김동연 경기지사가 지난 4일 경기도청에서 윤석열 대통령 탄핵 심판 선고에 대한 입장을 발표하고 있다./경기도"" height=""1600"" src=""https://www.chosun.com/resizer/v2/UNGVGRPJRFICFF4BWBLBLF5IBI.jpg?width=2400&amp;height=1600&amp;auth=7e943ebdb419f2aee1edeed098eef13cdd3e85e9c2ded321c1edb4188113de70&amp;smart=true"" width=""2400"" /><p>더불어민주당 소속 김동연 경기지사는 9일 21대 대통령 선거에 출마한다고 선언했다. 김 지사는 이날 인천국제공항에서 미국 출국을 앞두고 기자회견을 열어 “이대로는 안 된다는 절박감으로 출마한다”며 “이번 대선은 대한민국이 과거로 돌아갈 것이냐, 미래로 나아갈 것이냐를 결정하는 선거가 될 것”이라고 했다.</p>","Wed, 09 Apr 2025 00:02:09 +0000",https://www.chosun.com/politics/politics_general/2025/04/09/KRG4N7GOLRDWRMROCD3P7IOYVM/,조선닷컴
"韓대행, CNN 인터뷰 “美와 관세 협상할 것...中과 연합 안 한다”","<img alt=""한덕수 대통령 권한대행 국무총리가 8일 오후 서울 종로구 정부서울청사에서 도널드 트럼프 미국 대통령과 전화 통화를 하고 있다. /국무총리실"" height=""3927"" src=""https://www.chosun.com/resizer/v2/S3OANTJQUNMAHM333TUP5LFWTM.JPG?width=5891&amp;height=3927&amp;auth=f93253f174f57d5f1edc3448b496e4498340c4149c7e720b0ae838c51bf36037&amp;smart=true"" width=""5891"" /><p>한덕수 대통령 권한대행 국무총리가 8일 도널드 트럼프 미국 행정부의 관세 부과에 중국·일본과 연합해 대항하기보다는 미국 측과 협상하겠다는 뜻을 밝혔다.</p>","Tue, 08 Apr 2025 14:21:12 +0000",https://www.chosun.com/politics/goverment/2025/04/08/2U4IG7KZVBB7ZCSTRIJL5HQ7SA/,조선닷컴
이재명 오늘 당대표직 사퇴... 중도 겨냥 싱크탱크도 띄워,"<img alt=""더불어민주당 이재명 대표가 7일 오전 서울 여의도 국회에서 열린 최고위원회의에 참석하고 있다. /남강호 기자"" height=""3081"" src=""https://www.chosun.com/resizer/v2/PEWMRARCNJA3FIHEFWNSL3ZZJ4.jpg?width=5000&amp;height=3081&amp;auth=321dfedc85f9d7a7abcfb3a07287a49a3f21667bb3697fecb4c7464abb464b52&amp;smart=true"" width=""5000"" /><p>오는 6월 3일 조기 대선 일정이 확정되면서 더불어민주당 대선 주자들의 출마 선언이 잇따르고 있다. 이재명 대표가 9일 당대표직을 내려놓고 본격적인 대선 준비에 나설 예정인 가운데, 당내 경선에 도전하는 비명계 주자들의 발걸음도 바빠지고 있다. 비명계 대표 주자인 김동연 경기도지사와 김경수 전 경남도지사는 8일 저녁 서울 모처에서 만나 경선 출마 여부에 대해 논의한 것으로 알려졌다. </p>","Tue, 08 Apr 2025 13:12:02 +0000",https://www.chosun.com/politics/assembly/2025/04/08/YC2S2P3A5ZE7ZMZYS3D2UMXS7U/,조선닷컴
민주 “내란 동조 세력의 권한 남용”… 재탄핵으로 가나,"<img alt=""‘대장동’ 재판 출석하는 이재명 - 이재명 더불어민주당 대표가 8일 ‘대장동·백현동·위례신도시·성남FC 사건’ 1심 재판에 출석하기 위해 서울중앙지법에 들어서며 지지자들을 향해 오른손을 들고 있다. /박성원 기자"" height=""1416"" src=""https://www.chosun.com/resizer/v2/QNCU4D6EZZASZNWW2LL3VRCRXE.jpg?width=1888&amp;height=1416&amp;auth=da02a2e30e36ca8f883fde5b85710eb3b745c077daca87095dd5606a44b97a07&amp;smart=true"" width=""1888"" /><p>더불어민주당은 8일 한덕수 대통령 권한대행이 문형배·이미선 헌법재판관 후임으로 이완규 법제처장과 함상훈 서울고등법원 부장판사를 지명하자 “원천 무효”라며 강력 반발했다. 이재명 대표는 이날 “한 대행이 자기가 대통령이 된 거로 착각한 것 같다”며 “오버하신 것 같다”고 했다. 박찬대 원내대표는 “윤석열이 대통령일 때 국무총리를 한 한덕수가 파면된 대통령을 대신해 인사를 했다고밖에 볼 수 없다”고 했다. </p>","Tue, 08 Apr 2025 13:09:34 +0000",https://www.chosun.com/politics/assembly/2025/04/08/A6R2JIYXFRC4HJNWN3V425N5DQ/,조선닷컴
"韓대행, 트럼프와 28분간 통화… ‘트럼프 2기’ 첫 정상 외교","<img alt=""한덕수 대통령 권한대행 국무총리와 도널드 트럼프 미국 대통령. /연합뉴스"" height=""1024"" src=""https://www.chosun.com/resizer/v2/67CQFA7QMVDQNFC5IWCPYMZEC4.jpg?width=1600&amp;height=1024&amp;auth=a470ba11e0c51ba92cc6795ca6a4c92b2a0d70609a02cfc7f0d2738c33f751aa&amp;smart=true"" width=""1600"" /><p>한덕수 대통령 권한대행 국무총리가 8일 도널드 트럼프 미국 대통령과 전화 통화를 했다고 국무총리실이 밝혔다.</p>","Tue, 08 Apr 2025 12:07:45 +0000",https://www.chosun.com/politics/diplomacy-defense/2025/04/08/LO7OMLQGPBHKNLXP746GGP6FCU/,조선닷컴
트럼프 “원스톱 쇼핑”… 한국 방위비·관세 패키지 협상 시사,"<img alt=""한덕수 대통령 권한대행 국무총리가 8일 정부서울청사 집무실에서 도널드 트럼프 미국 대통령과 통화하고 있다(왼쪽 사진). 지난 1월 트럼프 대통령 취임 이후 한미 정상 간 직접 소통은 이번이 처음이다. 통화는 28분간 이뤄졌다고 총리실은 밝혔다. 오른쪽은 트럼프 대통령이 2018년 11월 트럼프 행정부 1기때 전화 통화하는 모습./국무총리실·AP 연합뉴스"" height=""1000"" src=""https://www.chosun.com/resizer/v2/Q7PR7IMD3JESNJPS7X7UXOM7WQ.jpg?width=1600&amp;height=1000&amp;auth=a5830d623e5ed4c3557d36c8d8bac4913cda9c87f4d5c417320babda239e8a02&amp;smart=true"" width=""1600"" /><p>한덕수 대통령 권한대행 국무총리는 8일 밤 도널드 트럼프 미국 대통령과 28분가량 통화했다. 12·3 비상계엄과 미국 트럼프 2기 행정부 출범 이후 한미 정상 간 통화는 처음이다. 트럼프 대통령은 통화에서 대한(對韓) 무역 적자 문제와 관세, 조선업 협력, 미국산 액화천연가스(LNG), 방위비 분담금 문제 등을 거론했다. 한 대행은 “한국과 미국이 윈윈하길 희망한다”고 했다고 총리실이 전했다. 양측 통화 직후 케빈 해싯 국가경제위원회(NEC) 위원장은 언론 인터뷰에서 “트럼프가 무역 협상에서 한국·일본 같은 동맹을 우선하라고 지시했다”고 밝혔다.</p>","Tue, 08 Apr 2025 15:56:50 +0000",https://www.chosun.com/politics/politics_general/2025/04/09/ZNRLLYPXLJGQ5EJ6S5QI3MEYDQ/,조선닷컴
무장 북한군 10여명 군사분계선 넘어와 軍 경고 사격에 퇴각,"<img alt=""지난해 6월 18일 비무장지대(DMZ) 군사분계선(MDL) 인근에서 전술도로 보강 작업 중인 북한군. 국군 GP에서 촬영했다. /합동참모본부 "" height=""708"" src=""https://www.chosun.com/resizer/v2/4NPIJ6JZ3VMYVHSNDEICPFYMA4.jpg?width=1056&amp;height=708&amp;auth=df14a391bf384077d4d9b91f52cbb1752fb9ae22d197bf202fc3cd5c4f948b53&amp;smart=true"" width=""1056"" /><p>개인 화기로 무장한 북한군 10여 명이 8일 강원도의 군사분계선(MDL)을 침범했다가 국군의 경고사격을 받고 돌아갔다. 군 당국은 북한군의 최전방 단절 조치와 연관된 우발적 침범, 한국의 정치적 혼란을 틈탄 고의 도발 가능성이 모두 있다고 보고 분석 중이다. </p>","Tue, 08 Apr 2025 16:11:15 +0000",https://www.chosun.com/politics/diplomacy-defense/2025/04/09/VSS52UZMAJH5JPU7S773OJDG2Q/,조선닷컴
"북한군 10여명, 무장한 채 군사분계선 침범… 경고사격에 퇴각","<img alt=""지난해 10월 24일 북한이 동부전선 최전방 소초(GP)에서 감시소를 복원하는 정황을 국군이 지상 촬영 장비와 열상감시장비(TOD) 등으로 포착한 장면. 북한군이 GP 내에 무반동총과 고사총 등 중화기를 반입하고 있다. /국방부"" height=""781"" src=""https://www.chosun.com/resizer/v2/MSC6UAV52RHWJLAVCOIJYCOCAI.jpg?width=1062&amp;height=781&amp;auth=338e5b8e6ff7343fe0fc5aa2fe5fecee4db1a03186a8747df729f411e3af84e9&amp;smart=true"" width=""1062"" /><p>북한군 10여 명이 8일 오후 5시쯤 동부전선 비무장지대(DMZ)에서 군사분계선(MDL)을 침범해 국군이 즉각 경고 방송 및 경고 사격을 했다고 합동참모본부가 밝혔다. 지난 4일 윤석열 대통령 파면으로 국내 정국이 조기 대선으로 전환된 가운데 북한이 대남 도발에 나선 것 아니냐는 지적이 나온다. 북한 병력들은 전원 무장 상태였던 것으로 알려졌다. </p>","Tue, 08 Apr 2025 09:16:34 +0000",https://www.chosun.com/politics/diplomacy-defense/2025/04/08/NRC2XXSONJD4JK76KG73M6VDRM/,조선닷컴
"“러 파병·무기 지원 北, 28조 경제 효과… 6년치 식량 맞먹어”","<img alt=""북한 김정은 국무위원장과 러시아 푸틴 러시아 대통령이 지난해 6월 평양에서 러시아제 리무진 아우루스를 같이 타고 있다. 이 차는 푸틴 대통령이 그해 2월 김정은에게 선물로 준 것이다. /연합뉴스"" height=""3562"" src=""https://www.chosun.com/resizer/v2/UBNLKRIBMZIJRJ4M4SCGQDVFOU.jpg?width=5194&amp;height=3562&amp;auth=ac5fe837d969c111580d054a4d745329805b567903200136eae56b7cb10971e3&amp;smart=true"" width=""5194"" /><p>북한이 우크라이나와 전쟁 중인 러시아에 대규모로 파병하고 탄도미사일·탄약 등 무기를 지원한 대가로 경제적 이득을 최대 28조7000억원 얻을 수 있다는 분석이 8일 나왔다. 이는 북한 전 주민이 6년간 먹을 식량을 살 수 있는 금액이다.</p>","Tue, 08 Apr 2025 16:09:19 +0000",https://www.chosun.com/politics/diplomacy-defense/2025/04/09/M4UOBYILCVFOTEJYHJRO2N6PRU/,조선닷컴
대통령 업무 기록 다 보겠다는 민주… 국힘 “공포 정치”,"<img alt=""관저서 모습 드러낸 윤 前 대통령 - 윤석열 전 대통령으로 추정되는 인물이 8일 서울 용산구 한남동 대통령 관저 인근 마당을 대통령실 관계자들과 함께 걷고 있다. /뉴스1"" height=""1095"" src=""https://www.chosun.com/resizer/v2/YKZKYEHW3VHLHJQYZK3PM2IZAE.JPG?width=1685&amp;height=1095&amp;auth=3029b6d08a1e23b495b5945556bea1a4672af90cd5c96b9d514a3c892d09b82a&amp;smart=true"" width=""1685"" /><p>더불어민주당이 8일 윤석열 전 대통령이 남긴 기록물을 대통령기록물로 지정하지 못하도록 하는 법안을 발의하는 등 윤 전 대통령 측과 국민의힘을 겨냥한 공세를 이어갔다. 민주당은 지난 4일 헌법재판소의 탄핵 인용 결정 후 윤 전 대통령에 대한 추가 수사와 재구속을 촉구하고 국민의힘 관련 의혹을 규명해야 한다며 연일 맹공을 퍼붓고 있다. 국민의힘을 향해서는 “대통령 후보를 내선 안 된다”고도 했다. 국민의힘은 “6월 3일로 확정된 조기 대선을 유리한 국면으로 이끌어가기 위해 민주당이 보수 진영을 향해 ‘공포 캠페인’을 벌이고 있다”고 했다. </p>","Tue, 08 Apr 2025 16:09:01 +0000",https://www.chosun.com/politics/assembly/2025/04/09/WNB2Y6XODFFSNHVQDKDBFF7XWE/,조선닷컴
